transaction_id,customer_id,amount,payment_method,bank,card_type,hour_of_day,day_of_week,is_weekend,customer_tenure_days,prior_failed_attempts_30d,network_latency_ms,retry_attempt_number,device_type,failure_reason,failed,retry_success
275,2788,2151.57,netbanking,KOTAK,credit,19,1,0,1381,0,179.2,1,desktop,no_failure,0,
276,3215,1297.17,card,YES,credit,22,2,0,1465,1,171.8,1,mobile,no_failure,0,
277,3114,2389.76,card,SBI,debit,0,3,0,1395,0,160.2,1,mobile,no_failure,0,
278,5217,2795.78,card,SBI,credit,10,0,0,362,2,261.8,3,mobile,no_failure,0,
279,433,3186.11,card,HDFC,credit,20,6,1,1017,0,88.6,2,mobile,no_failure,0,
280,552,695.68,upi,KOTAK,debit,12,4,0,603,1,534.2,2,mobile,bank_server_error,1,1.0
281,1839,2389.1,card,KOTAK,debit,9,0,0,817,0,49.4,3,mobile,no_failure,0,
282,3244,1086.58,wallet,IDFC,credit,21,6,1,514,0,411.3,2,mobile,no_failure,0,
283,4474,1483.06,card,IDFC,debit,23,2,0,62,0,344.7,3,desktop,bank_server_error,1,1.0
284,3271,727.61,upi,HDFC,debit,22,2,0,426,0,143.1,2,desktop,no_failure,0,
285,2941,1249.91,upi,ICICI,prepaid,16,5,1,1241,0,58.1,2,mobile,no_failure,0,
286,6251,2413.61,card,YES,credit,13,1,0,1360,0,280.1,1,desktop,no_failure,0,
287,1074,3746.25,netbanking,AXIS,prepaid,13,6,1,63,0,326.3,2,mobile,bank_server_error,1,1.0
288,3811,1155.27,card,SBI,credit,12,3,0,170,1,78.3,3,mobile,no_failure,0,
289,3615,558.34,upi,AXIS,prepaid,17,5,1,928,0,430.8,1,desktop,bank_server_error,1,1.0
290,3156,4125.33,card,IDFC,debit,4,4,0,1460,1,288.5,3,desktop,bank_server_error,1,1.0
291,5383,671.42,card,IDFC,credit,10,6,1,977,0,504.4,2,mobile,bank_server_error,1,1.0
292,1780,228.61,card,HDFC,credit,0,6,1,135,0,315.6,3,mobile,no_failure,0,
293,6357,780.11,card,KOTAK,debit,1,6,1,973,1,492.3,2,mobile,no_failure,0,
294,2210,2701.34,wallet,KOTAK,credit,20,0,0,1171,0,66.0,2,desktop,no_failure,0,
295,3633,631.37,netbanking,AXIS,debit,22,6,1,892,0,319.1,2,mobile,no_failure,0,
296,3471,428.66,netbanking,YES,credit,8,0,0,63,0,375.1,3,mobile,bank_server_error,1,0.0
297,5664,1378.79,upi,ICICI,credit,17,1,0,1333,2,112.2,3,mobile,no_failure,0,
298,2926,3747.47,upi,ICICI,credit,21,5,1,471,1,433.1,2,desktop,bank_server_error,1,1.0
299,1897,1790.97,netbanking,SBI,prepaid,1,5,1,891,2,103.6,3,desktop,risk_declined,1,0.0
300,145,359.68,upi,IDFC,credit,12,6,1,697,0,176.7,3,mobile,no_failure,0,
301,2424,5107.53,netbanking,HDFC,credit,9,6,1,28,0,125.7,2,desktop,no_failure,0,
302,5508,1637.45,card,SBI,debit,6,4,0,119,1,183.2,3,desktop,no_failure,0,
303,67,2513.27,upi,KOTAK,debit,9,2,0,649,0,485.5,1,desktop,bank_server_error,1,1.0
304,5973,281.41,upi,HDFC,credit,2,5,1,186,1,70.0,3,mobile,no_failure,0,
305,3618,4541.96,card,ICICI,debit,13,0,0,302,1,67.7,1,desktop,no_failure,0,
306,935,919.49,card,KOTAK,credit,10,0,0,950,0,633.0,3,mobile,bank_server_error,1,1.0
307,2015,255.42,wallet,YES,debit,5,6,1,613,1,327.3,1,desktop,bank_server_error,1,1.0
308,3693,1507.76,upi,HDFC,prepaid,23,6,1,167,0,53.8,1,mobile,no_failure,0,
309,2105,2512.41,card,KOTAK,prepaid,22,1,0,1486,0,156.9,1,mobile,insufficient_funds,1,1.0
310,724,1993.99,wallet,IDFC,credit,17,4,0,1395,0,113.4,3,mobile,no_failure,0,
311,4439,1968.45,wallet,AXIS,credit,19,0,0,1108,0,439.0,3,mobile,no_failure,0,
312,4481,1866.38,upi,AXIS,debit,11,6,1,243,0,249.8,1,desktop,no_failure,0,
313,793,1405.66,card,YES,debit,17,3,0,898,0,277.0,2,mobile,no_failure,0,
314,1875,280.19,card,IDFC,debit,1,3,0,1087,1,206.7,2,mobile,bank_server_error,1,1.0
315,1626,1073.41,netbanking,SBI,debit,8,2,0,535,1,321.4,3,mobile,bank_server_error,1,1.0
316,4396,955.72,card,KOTAK,debit,11,5,1,1209,0,268.0,1,desktop,no_failure,0,
317,4868,3194.93,card,YES,credit,21,6,1,1139,1,140.4,1,mobile,no_failure,0,
318,4846,2704.15,card,IDFC,credit,4,6,1,559,1,52.9,3,desktop,no_failure,0,
319,6257,853.09,upi,SBI,debit,13,6,1,242,0,63.3,1,mobile,no_failure,0,
320,5124,2237.47,card,AXIS,debit,11,1,0,1401,0,51.8,2,mobile,no_failure,0,
321,2138,1201.3,netbanking,SBI,credit,0,6,1,583,0,197.2,1,mobile,no_failure,0,
322,719,229.75,netbanking,SBI,debit,3,0,0,629,2,280.9,3,mobile,bank_server_error,1,1.0
323,4097,83.02,wallet,SBI,credit,7,5,1,1200,2,119.8,2,mobile,no_failure,0,
324,6106,2049.75,card,HDFC,debit,0,2,0,463,1,40.7,2,desktop,no_failure,0,
325,6500,484.29,upi,YES,debit,20,4,0,1280,1,309.2,1,mobile,bank_server_error,1,1.0
326,1535,482.19,upi,ICICI,debit,22,1,0,1071,0,185.6,3,desktop,no_failure,0,
327,1576,688.4,wallet,KOTAK,credit,20,3,0,966,1,92.7,3,mobile,no_failure,0,
328,250,2082.75,card,IDFC,credit,17,0,0,518,0,292.6,3,mobile,no_failure,0,
329,942,2729.95,card,SBI,debit,17,3,0,1491,0,58.3,1,desktop,no_failure,0,
330,3699,2689.44,upi,IDFC,prepaid,21,6,1,1104,1,257.5,3,desktop,insufficient_funds,1,1.0
331,3645,198.34,upi,HDFC,debit,10,6,1,536,0,56.4,1,desktop,no_failure,0,
332,2473,661.95,card,HDFC,debit,6,5,1,354,0,124.6,1,mobile,no_failure,0,
333,2066,567.67,upi,SBI,credit,7,2,0,716,1,210.8,1,mobile,no_failure,0,
334,5531,2081.67,card,ICICI,debit,12,1,0,358,0,159.3,2,mobile,no_failure,0,
335,3067,671.59,card,YES,credit,6,1,0,468,1,141.1,3,mobile,no_failure,0,
336,5387,1132.67,card,ICICI,debit,10,6,1,539,0,173.2,3,mobile,no_failure,0,
337,6420,2219.01,upi,YES,credit,4,0,0,280,0,68.2,1,mobile,invalid_otp,1,1.0
338,2114,1314.05,card,AXIS,credit,7,1,0,1008,2,364.7,1,mobile,bank_server_error,1,1.0
339,1352,1632.41,card,ICICI,credit,16,2,0,158,0,40.7,1,mobile,no_failure,0,
340,6352,1099.58,upi,AXIS,debit,12,5,1,1389,0,42.9,1,mobile,no_failure,0,
341,4232,2534.97,card,KOTAK,debit,11,1,0,837,1,156.8,1,mobile,no_failure,0,
342,1939,2714.55,upi,IDFC,debit,23,2,0,1152,0,335.8,1,mobile,insufficient_funds,1,1.0
343,4145,1865.76,upi,HDFC,prepaid,18,6,1,1488,2,445.6,3,desktop,bank_server_error,1,1.0
344,3433,2722.23,upi,SBI,debit,9,3,0,531,0,117.9,3,mobile,no_failure,0,
345,6036,6234.38,card,AXIS,credit,5,0,0,1499,0,83.3,1,desktop,expired_card,1,1.0
346,1707,2191.5,card,KOTAK,prepaid,6,2,0,639,0,114.0,2,mobile,no_failure,0,
347,6608,1233.58,upi,IDFC,debit,2,0,0,1168,0,145.5,3,mobile,invalid_otp,1,0.0
348,6239,1660.9,card,YES,debit,0,3,0,769,3,55.8,3,mobile,insufficient_funds,1,0.0
349,1205,2916.25,card,AXIS,credit,4,3,0,1020,1,321.0,1,mobile,no_failure,0,
350,1098,910.12,upi,HDFC,credit,0,3,0,109,0,151.4,1,mobile,no_failure,0,
351,3554,848.87,card,ICICI,debit,18,1,0,384,1,207.5,3,mobile,no_failure,0,
352,300,1639.83,upi,YES,credit,11,0,0,745,0,281.2,2,mobile,no_failure,0,
353,1992,1215.67,card,AXIS,debit,13,2,0,1199,3,51.4,1,mobile,no_failure,0,
354,2900,562.33,card,KOTAK,debit,14,6,1,708,0,280.7,2,mobile,no_failure,0,
355,6461,1454.53,netbanking,KOTAK,credit,9,1,0,1486,1,183.3,3,desktop,no_failure,0,
356,6615,3336.08,upi,IDFC,credit,19,3,0,899,0,53.8,2,mobile,no_failure,0,
357,1011,1820.3,card,ICICI,credit,2,6,1,24,0,363.8,3,desktop,bank_server_error,1,1.0
358,5944,459.71,card,IDFC,credit,8,3,0,1250,1,317.1,3,desktop,no_failure,0,
359,607,2036.81,upi,YES,credit,12,1,0,551,1,794.9,1,desktop,bank_server_error,1,1.0
360,4990,1025.19,upi,AXIS,credit,15,1,0,1391,0,315.5,3,mobile,no_failure,0,
361,5637,4919.13,upi,HDFC,debit,13,1,0,1062,0,241.9,3,desktop,no_failure,0,
362,5938,1921.43,card,YES,credit,0,1,0,1329,1,40.7,2,mobile,no_failure,0,
363,1490,775.08,wallet,IDFC,credit,5,5,1,551,1,207.2,2,mobile,expired_card,1,0.0
364,5955,2148.19,netbanking,IDFC,debit,1,6,1,818,1,112.1,1,mobile,insufficient_funds,1,1.0
365,774,1534.83,upi,ICICI,credit,3,6,1,526,0,54.4,3,desktop,no_failure,0,
366,3459,3119.98,netbanking,YES,prepaid,19,0,0,1414,2,169.1,2,desktop,insufficient_funds,1,0.0
367,3130,845.04,card,IDFC,credit,8,6,1,195,0,202.8,3,mobile,no_failure,0,
368,2106,1918.21,card,KOTAK,debit,4,5,1,1473,0,433.8,1,mobile,no_failure,0,
369,148,280.54,card,HDFC,credit,0,0,0,781,0,94.6,2,mobile,no_failure,0,
370,5146,1406.79,card,ICICI,credit,17,6,1,162,0,421.6,2,desktop,no_failure,0,
371,2237,447.34,card,KOTAK,credit,15,2,0,807,2,128.3,2,mobile,no_failure,0,
372,4410,1496.8,netbanking,SBI,credit,19,4,0,202,1,136.7,3,mobile,expired_card,1,0.0
373,2735,1753.8,netbanking,AXIS,credit,19,0,0,471,0,68.5,3,desktop,no_failure,0,
374,2491,1864.86,upi,IDFC,credit,23,4,0,912,0,76.2,2,mobile,no_failure,0,
375,5908,843.95,upi,KOTAK,credit,6,2,0,396,1,646.4,1,mobile,bank_server_error,1,1.0
376,630,1439.62,card,HDFC,credit,4,3,0,1197,0,121.0,3,desktop,no_failure,0,
377,4910,2858.34,card,SBI,debit,5,4,0,723,1,64.5,1,mobile,no_failure,0,
378,4978,4025.35,card,IDFC,credit,19,3,0,920,1,118.7,1,mobile,no_failure,0,
379,2533,1477.45,upi,YES,debit,18,4,0,778,0,217.6,1,mobile,no_failure,0,
380,1750,2912.52,upi,KOTAK,prepaid,5,2,0,732,0,83.5,3,mobile,no_failure,0,
381,36,609.01,upi,AXIS,prepaid,16,2,0,745,0,291.6,3,mobile,bank_server_error,1,1.0
382,6244,958.89,wallet,YES,debit,4,2,0,936,0,389.2,2,mobile,bank_server_error,1,1.0
383,6317,1602.27,card,AXIS,credit,9,6,1,1240,0,953.7,3,mobile,bank_server_error,1,1.0
384,1607,1221.98,card,SBI,prepaid,14,0,0,454,1,165.9,3,desktop,insufficient_funds,1,1.0
385,213,1123.29,card,ICICI,prepaid,23,1,0,125,0,64.0,3,mobile,no_failure,0,
386,819,2705.41,wallet,SBI,debit,3,0,0,1051,0,333.6,2,desktop,no_failure,0,
387,451,521.18,upi,YES,debit,4,4,0,561,2,380.4,2,mobile,bank_server_error,1,1.0
388,5540,572.04,card,IDFC,credit,16,5,1,1392,0,423.1,3,mobile,bank_server_error,1,1.0
389,5945,379.16,wallet,KOTAK,debit,9,2,0,800,1,121.1,1,mobile,no_failure,0,
390,1022,1638.67,card,KOTAK,credit,18,5,1,1392,0,314.7,1,mobile,no_failure,0,
391,4978,1024.06,card,KOTAK,credit,4,1,0,1442,0,418.7,3,mobile,bank_server_error,1,0.0
392,1195,2525.26,card,KOTAK,credit,20,1,0,1225,0,70.0,3,mobile,no_failure,0,
393,2448,1535.43,card,KOTAK,credit,9,5,1,1217,1,44.7,2,mobile,no_failure,0,
394,3995,827.17,upi,IDFC,debit,2,4,0,896,0,73.5,2,mobile,no_failure,0,
395,4799,721.95,netbanking,IDFC,credit,22,2,0,1269,1,90.3,2,mobile,insufficient_funds,1,0.0
396,5829,1164.07,card,AXIS,credit,2,5,1,571,0,65.4,2,mobile,no_failure,0,
397,299,453.72,upi,ICICI,credit,10,6,1,851,0,111.9,3,mobile,no_failure,0,
398,1310,2749.92,card,HDFC,credit,13,2,0,759,0,108.9,2,mobile,no_failure,0,
399,1870,983.57,netbanking,KOTAK,debit,14,1,0,1084,0,149.6,1,mobile,no_failure,0,
400,2069,313.92,card,ICICI,credit,16,5,1,404,1,400.2,3,mobile,bank_server_error,1,1.0
401,6652,3133.25,card,ICICI,credit,22,0,0,482,0,118.0,3,desktop,no_failure,0,
402,5182,1177.91,card,KOTAK,debit,17,1,0,848,1,375.4,2,desktop,no_failure,0,
403,2136,2027.78,netbanking,YES,debit,3,4,0,1083,0,201.2,3,desktop,bank_server_error,1,1.0
404,6478,837.28,card,YES,debit,3,3,0,1386,1,319.2,2,desktop,bank_server_error,1,1.0
405,3328,3207.27,card,SBI,debit,19,0,0,1398,3,438.9,1,mobile,bank_server_error,1,1.0
406,3338,638.47,card,AXIS,debit,16,1,0,884,1,90.1,1,desktop,no_failure,0,
407,2891,1023.66,wallet,AXIS,debit,10,6,1,1480,1,161.4,3,mobile,no_failure,0,
408,960,213.92,card,KOTAK,credit,13,0,0,757,0,361.0,2,mobile,no_failure,0,
409,6228,3154.01,wallet,SBI,debit,22,2,0,744,0,712.5,3,mobile,bank_server_error,1,0.0
410,93,749.9,card,KOTAK,debit,5,0,0,764,0,136.6,1,mobile,no_failure,0,
411,1162,1667.61,card,ICICI,debit,20,1,0,1226,2,212.6,3,mobile,no_failure,0,
412,1531,1845.24,upi,HDFC,debit,5,1,0,68,2,59.1,1,mobile,no_failure,0,
413,1862,2808.84,card,AXIS,credit,11,5,1,969,1,84.6,3,mobile,no_failure,0,
414,879,1575.57,upi,AXIS,credit,23,3,0,931,1,49.4,2,mobile,no_failure,0,
415,120,1234.04,card,AXIS,credit,5,4,0,986,1,220.5,2,desktop,no_failure,0,
416,4517,2612.05,card,IDFC,debit,18,5,1,770,0,227.8,3,desktop,bank_server_error,1,1.0
417,6461,1822.95,card,SBI,credit,2,0,0,126,0,114.6,2,mobile,expired_card,1,0.0
418,813,1088.84,upi,HDFC,credit,5,0,0,1089,1,86.7,2,mobile,no_failure,0,
419,1977,3250.83,upi,ICICI,prepaid,4,1,0,105,0,147.5,2,mobile,risk_declined,1,1.0
420,3375,1927.04,card,KOTAK,credit,3,5,1,374,0,136.0,2,mobile,no_failure,0,
421,6182,416.4,netbanking,IDFC,debit,2,1,0,176,1,65.7,2,mobile,insufficient_funds,1,0.0
422,4628,3654.27,upi,AXIS,prepaid,18,0,0,634,0,399.1,3,mobile,bank_server_error,1,1.0
423,5107,819.1,upi,ICICI,debit,16,6,1,964,1,167.5,1,mobile,no_failure,0,
424,3874,2799.25,card,YES,credit,7,2,0,1191,1,49.5,2,mobile,no_failure,0,
425,2780,320.02,upi,SBI,credit,18,0,0,986,1,434.9,3,mobile,bank_server_error,1,1.0
426,1332,2600.78,card,IDFC,debit,0,4,0,674,2,43.0,1,mobile,no_failure,0,
427,5761,442.4,card,ICICI,debit,5,5,1,1283,1,216.0,3,desktop,no_failure,0,
428,5360,1544.27,card,IDFC,credit,15,2,0,1409,2,226.9,1,desktop,expired_card,1,0.0
429,168,1888.4,netbanking,KOTAK,debit,19,3,0,1345,2,233.6,2,mobile,risk_declined,1,0.0
430,4769,1107.72,card,YES,debit,12,2,0,789,0,114.7,2,mobile,no_failure,0,
431,563,1350.45,card,KOTAK,debit,8,6,1,1415,1,152.1,3,mobile,no_failure,0,
432,4926,539.44,card,AXIS,debit,4,6,1,985,0,338.3,2,mobile,no_failure,0,
433,5505,2414.53,card,KOTAK,debit,12,3,0,944,0,419.4,3,desktop,bank_server_error,1,1.0
434,874,1606.43,card,ICICI,credit,22,3,0,158,0,207.7,3,mobile,no_failure,0,
435,2892,635.09,card,SBI,credit,22,2,0,1208,0,235.7,2,desktop,no_failure,0,
436,825,1652.32,netbanking,YES,debit,17,3,0,637,1,247.8,2,mobile,bank_server_error,1,1.0
437,3781,1690.49,card,HDFC,credit,0,5,1,247,0,266.4,3,desktop,no_failure,0,
438,6183,1400.61,upi,YES,credit,5,5,1,426,1,167.2,1,mobile,no_failure,0,
439,539,85.8,card,HDFC,credit,9,3,0,746,1,43.8,2,mobile,no_failure,0,
440,2650,982.54,card,ICICI,debit,23,1,0,166,0,102.4,2,mobile,no_failure,0,
441,6486,2388.83,upi,HDFC,debit,17,3,0,1402,0,201.3,3,mobile,no_failure,0,
442,2006,1965.04,card,YES,credit,8,6,1,1189,0,49.3,1,mobile,no_failure,0,
443,882,1922.81,card,HDFC,debit,12,1,0,262,0,105.2,2,mobile,no_failure,0,
444,3257,1597.33,card,YES,credit,6,0,0,1290,1,86.4,2,mobile,no_failure,0,
445,3389,2584.45,card,YES,credit,16,1,0,635,1,230.4,3,desktop,no_failure,0,
446,4418,814.88,upi,AXIS,credit,2,0,0,1255,0,534.5,2,mobile,bank_server_error,1,1.0
447,2092,672.69,netbanking,HDFC,credit,1,5,1,760,0,42.4,2,mobile,no_failure,0,
448,6370,4278.07,card,YES,credit,15,1,0,475,1,167.0,3,desktop,no_failure,0,
449,3473,743.04,card,ICICI,credit,12,6,1,366,1,176.3,1,mobile,no_failure,0,
450,1910,401.52,card,IDFC,credit,14,5,1,117,0,132.2,1,desktop,no_failure,0,
451,6401,1091.68,upi,KOTAK,debit,6,2,0,1235,1,311.7,2,mobile,no_failure,0,
452,6164,1440.15,card,ICICI,debit,10,4,0,849,1,93.0,3,desktop,expired_card,1,0.0
453,3327,2595.94,card,HDFC,credit,15,3,0,158,0,191.2,3,mobile,no_failure,0,
454,166,984.29,upi,ICICI,credit,10,1,0,1385,1,96.5,1,mobile,no_failure,0,
455,3979,977.54,upi,KOTAK,debit,19,0,0,1228,1,256.7,3,desktop,no_failure,0,
456,3701,1340.15,upi,HDFC,debit,12,3,0,741,0,182.1,2,desktop,no_failure,0,
457,988,850.12,upi,AXIS,debit,5,1,0,422,0,120.0,1,desktop,no_failure,0,
458,4226,324.21,card,IDFC,debit,1,2,0,1061,0,84.3,2,desktop,no_failure,0,
459,5604,434.26,card,IDFC,credit,0,4,0,883,0,159.7,3,mobile,no_failure,0,
460,706,3086.67,upi,ICICI,credit,11,2,0,1103,0,135.3,3,desktop,no_failure,0,
461,4821,2221.22,upi,KOTAK,debit,20,5,1,756,1,325.7,2,mobile,no_failure,0,
462,936,1305.05,card,AXIS,credit,21,3,0,727,0,141.3,2,mobile,no_failure,0,
463,4991,1960.49,card,AXIS,credit,18,6,1,1369,0,61.0,1,mobile,no_failure,0,
464,2794,2268.08,card,HDFC,prepaid,20,4,0,998,0,131.0,2,mobile,no_failure,0,
465,44,777.52,netbanking,SBI,credit,7,4,0,1278,0,217.9,2,mobile,expired_card,1,1.0
466,6440,534.14,card,KOTAK,debit,15,2,0,1234,1,202.5,1,mobile,no_failure,0,
467,1107,2872.93,netbanking,KOTAK,prepaid,12,3,0,347,1,139.5,1,mobile,no_failure,0,
468,3973,120.28,netbanking,SBI,credit,22,5,1,193,1,123.9,1,desktop,expired_card,1,0.0
469,1210,1982.97,upi,IDFC,prepaid,0,2,0,1153,0,534.3,2,mobile,bank_server_error,1,0.0
470,6219,1528.4,netbanking,ICICI,debit,23,0,0,431,1,113.1,3,mobile,insufficient_funds,1,0.0
471,4921,2678.85,card,AXIS,debit,8,3,0,745,2,108.7,2,mobile,insufficient_funds,1,0.0
472,5362,2035.38,card,KOTAK,credit,17,5,1,890,0,57.6,2,desktop,no_failure,0,
473,2880,1951.53,card,ICICI,credit,9,3,0,283,3,85.5,1,mobile,no_failure,0,
474,3116,586.16,upi,AXIS,credit,2,4,0,812,2,153.4,1,mobile,invalid_otp,1,0.0
475,4228,2329.24,wallet,HDFC,credit,20,0,0,749,0,77.1,2,mobile,no_failure,0,
476,5231,1810.91,upi,AXIS,debit,1,4,0,647,1,87.7,3,desktop,no_failure,0,
477,5646,658.68,card,KOTAK,prepaid,2,4,0,321,0,43.1,1,mobile,no_failure,0,
478,119,1538.74,card,IDFC,prepaid,18,6,1,551,0,83.0,1,desktop,no_failure,0,
479,4423,476.92,card,HDFC,credit,20,5,1,1280,0,329.7,1,mobile,no_failure,0,
480,728,1166.77,upi,SBI,debit,13,4,0,1141,0,103.3,3,mobile,no_failure,0,
481,1920,5451.93,upi,SBI,credit,4,6,1,444,1,47.1,2,mobile,insufficient_funds,1,0.0
482,5529,556.72,netbanking,IDFC,credit,13,2,0,1067,0,163.2,1,mobile,insufficient_funds,1,1.0
483,1670,320.62,card,IDFC,credit,12,1,0,44,3,163.7,1,mobile,expired_card,1,0.0
484,5311,439.56,upi,YES,debit,13,1,0,341,0,116.6,2,desktop,no_failure,0,
485,3086,1153.63,card,IDFC,credit,2,1,0,1148,0,247.7,2,desktop,expired_card,1,1.0
486,1551,2142.29,upi,ICICI,credit,1,2,0,1328,1,200.9,2,mobile,invalid_otp,1,0.0
487,2228,1371.07,upi,ICICI,credit,12,5,1,1249,0,188.3,3,mobile,no_failure,0,
488,3538,371.01,upi,SBI,credit,2,0,0,1456,0,341.6,2,mobile,no_failure,0,
489,5100,2122.56,card,KOTAK,credit,23,3,0,1330,1,86.4,3,desktop,no_failure,0,
490,4040,184.12,card,SBI,credit,5,5,1,753,0,269.0,3,mobile,no_failure,0,
491,6220,414.74,wallet,YES,debit,20,4,0,1212,1,543.8,2,mobile,bank_server_error,1,1.0
492,5784,820.42,upi,YES,prepaid,14,1,0,1123,0,214.3,1,mobile,invalid_otp,1,1.0
493,5022,2803.87,netbanking,KOTAK,credit,10,6,1,152,0,186.6,1,mobile,no_failure,0,
494,4020,1413.43,card,ICICI,credit,13,0,0,1052,0,40.0,1,mobile,no_failure,0,
495,1932,1456.26,card,AXIS,debit,1,3,0,413,2,168.9,1,desktop,insufficient_funds,1,0.0
496,2750,377.59,upi,ICICI,debit,0,0,0,137,1,241.7,2,mobile,no_failure,0,
497,793,891.62,upi,KOTAK,prepaid,9,1,0,129,0,389.4,2,desktop,no_failure,0,
498,2494,2527.07,card,YES,credit,9,3,0,1196,1,101.6,3,mobile,insufficient_funds,1,0.0
499,6175,1726.89,card,AXIS,debit,8,2,0,386,1,108.7,2,desktop,no_failure,0,
500,2839,2178.18,upi,YES,credit,3,6,1,353,0,43.4,2,mobile,expired_card,1,0.0
501,759,1298.47,card,SBI,prepaid,4,2,0,1100,0,468.0,2,desktop,bank_server_error,1,1.0
502,4346,2546.22,card,YES,credit,8,0,0,276,0,92.7,2,mobile,no_failure,0,
503,6416,375.09,upi,ICICI,debit,19,0,0,1308,0,76.9,3,desktop,no_failure,0,
504,5782,1131.67,upi,AXIS,credit,11,6,1,24,1,953.9,2,desktop,bank_server_error,1,1.0
505,1827,1919.98,card,IDFC,credit,9,4,0,1462,0,86.8,1,mobile,no_failure,0,
506,3026,259.08,wallet,YES,debit,10,6,1,413,0,203.3,2,desktop,invalid_otp,1,1.0
507,3540,54.72,wallet,AXIS,credit,6,2,0,1164,1,142.1,1,desktop,no_failure,0,
508,1652,4280.64,upi,KOTAK,debit,19,3,0,529,3,43.4,1,desktop,no_failure,0,
509,1791,1428.4,upi,KOTAK,credit,18,2,0,497,1,345.5,3,mobile,no_failure,0,
510,1578,230.17,upi,IDFC,debit,1,4,0,585,1,49.4,2,mobile,no_failure,0,
511,6629,1400.76,card,SBI,debit,6,2,0,245,0,44.9,3,mobile,no_failure,0,
512,4973,420.97,card,KOTAK,debit,5,0,0,764,1,180.3,3,mobile,no_failure,0,
513,5605,585.99,card,IDFC,debit,22,4,0,958,1,52.3,2,mobile,no_failure,0,
514,5443,2869.54,card,KOTAK,credit,11,5,1,741,1,45.7,1,desktop,no_failure,0,
515,6393,837.92,wallet,YES,debit,8,5,1,1117,0,242.2,2,desktop,no_failure,0,
516,702,832.13,wallet,KOTAK,debit,17,5,1,578,0,178.4,3,mobile,no_failure,0,
517,5877,407.37,upi,IDFC,debit,8,0,0,622,0,268.7,1,desktop,no_failure,0,
518,444,995.69,upi,SBI,debit,21,0,0,922,0,535.9,2,desktop,bank_server_error,1,1.0
519,3169,1499.96,wallet,IDFC,debit,6,5,1,591,0,291.7,2,desktop,no_failure,0,
520,3962,837.1,upi,KOTAK,credit,11,4,0,1267,1,230.5,3,mobile,no_failure,0,
521,2386,5036.18,card,KOTAK,credit,0,1,0,354,0,186.9,3,mobile,insufficient_funds,1,0.0
522,975,514.09,wallet,IDFC,debit,22,0,0,86,0,211.5,2,desktop,bank_server_error,1,1.0
523,1282,511.19,upi,HDFC,credit,16,1,0,895,0,250.9,1,mobile,no_failure,0,
524,5497,962.63,card,IDFC,credit,14,0,0,729,0,180.6,2,mobile,no_failure,0,
525,2125,4642.0,card,IDFC,credit,14,1,0,892,2,176.7,3,mobile,insufficient_funds,1,0.0
526,2069,2203.84,upi,HDFC,debit,20,1,0,31,0,81.6,2,mobile,no_failure,0,
527,6155,813.42,card,KOTAK,debit,13,5,1,1433,0,345.3,3,mobile,no_failure,0,
528,959,813.99,netbanking,SBI,prepaid,8,0,0,735,0,185.0,1,mobile,bank_server_error,1,1.0
529,6101,495.5,upi,ICICI,credit,17,6,1,493,1,83.7,3,desktop,no_failure,0,
530,6139,939.36,card,ICICI,credit,7,5,1,78,0,100.2,2,mobile,no_failure,0,
531,3990,1106.58,card,HDFC,prepaid,19,6,1,200,0,72.7,2,mobile,no_failure,0,
532,1104,2131.85,upi,YES,debit,18,0,0,389,0,189.5,2,mobile,invalid_otp,1,1.0
533,1039,1819.63,card,ICICI,prepaid,5,5,1,833,0,448.7,3,mobile,no_failure,0,
534,1898,913.6,upi,AXIS,credit,13,0,0,454,3,101.1,3,mobile,no_failure,0,
535,3849,3532.14,wallet,SBI,debit,8,4,0,933,0,203.2,1,desktop,insufficient_funds,1,1.0
536,1024,719.56,upi,IDFC,debit,13,5,1,607,1,429.8,1,mobile,bank_server_error,1,1.0
537,3037,313.7,upi,HDFC,debit,1,3,0,1283,1,147.1,2,mobile,bank_server_error,1,0.0
538,770,1554.06,netbanking,HDFC,credit,18,1,0,1485,0,696.2,1,mobile,bank_server_error,1,1.0
539,3601,2724.03,wallet,YES,debit,22,2,0,1276,0,102.4,2,mobile,no_failure,0,
540,141,1258.48,netbanking,KOTAK,credit,15,6,1,1116,1,676.2,2,mobile,bank_server_error,1,1.0
541,4726,390.84,card,AXIS,debit,13,2,0,1336,0,301.1,2,mobile,no_failure,0,
542,370,1459.54,card,AXIS,debit,5,2,0,1279,0,408.5,1,mobile,bank_server_error,1,1.0
543,1299,1602.33,upi,AXIS,credit,19,5,1,269,0,444.1,2,mobile,no_failure,0,
544,1164,1730.43,card,KOTAK,credit,3,6,1,1369,0,188.1,1,mobile,no_failure,0,
545,5539,1482.14,upi,IDFC,credit,12,1,0,1023,0,357.7,1,mobile,no_failure,0,
546,356,2977.47,netbanking,YES,prepaid,0,2,0,437,0,50.1,2,desktop,no_failure,0,
547,2862,483.92,wallet,IDFC,debit,19,3,0,1360,1,334.9,2,mobile,no_failure,0,
548,3940,22.62,card,YES,credit,17,0,0,107,0,272.8,2,mobile,no_failure,0,
549,3440,184.39,netbanking,ICICI,debit,14,3,0,209,1,303.4,1,mobile,bank_server_error,1,1.0
550,4537,385.04,upi,HDFC,credit,13,6,1,364,1,118.2,2,desktop,no_failure,0,
